Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93393000000000019577e-004	0.00000000000000000000e+000	-8.68439999999999940883e+001	0.00000000000000000000e+000	1.71183956554144315037e-004	0.00000000000000000000e+000	3.54195010506174183963e-004	0.00000000000000000000e+000	2.22342000028584152460e+002	1	1
1.26948999999999998067e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.69459999999999979536e+001	0.00000000000000000000e+000	2.06609199398791383052e-004	0.00000000000000000000e+000	3.35328835450801122139e-004	0.00000000000000000000e+000	2.22609000028576701880e+002	1	1
1.27034999999999996589e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.92915999999999990093e-004	0.00000000000000000000e+000	-8.68919999999999959073e+001	0.00000000000000000000e+000	1.87753690261836732626e-004	0.00000000000000000000e+000	3.45154363798376808727e-004	0.00000000000000000000e+000	2.22878000028664246202e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09122738931085273405e-004	0.00000000000000000000e+000	3.34892342986460567721e-004	0.00000000000000000000e+000	2.23148000028566457331e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.93046159993518807747e-004	0.00000000000000000000e+000	3.44956910514569552173e-004	0.00000000000000000000e+000	2.23416000028606504202e+002	1	1
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.69459999999999979536e+001	0.00000000000000000000e+000	2.06609199398791383052e-004	0.00000000000000000000e+000	3.35328835450801122139e-004	0.00000000000000000000e+000	2.23683000028599053621e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09122738931085273405e-004	0.00000000000000000000e+000	3.34892342986460567721e-004	0.00000000000000000000e+000	2.23950000028591603041e+002	1	1
1.27015000000000000568e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.68499999999999943157e+001	0.00000000000000000000e+000	1.73515730427416882452e-004	0.00000000000000000000e+000	3.53588857934239767476e-004	0.00000000000000000000e+000	2.24220000028610229492e+002	1	1
1.26995000000000004547e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09375387704004107875e-004	0.00000000000000000000e+000	3.35296938583993034150e-004	0.00000000000000000000e+000	2.24487000028602778912e+002	1	1
1.27052000000000006708e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.96254000000000018104e-004	0.00000000000000000000e+000	-8.68679999999999949978e+001	0.00000000000000000000e+000	1.80940936774632026192e-004	0.00000000000000000000e+000	3.52530296449991115918e-004	0.00000000000000000000e+000	2.24755000028642825782e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95347852167590031475e-004	0.00000000000000000000e+000	3.44207278224196414236e-004	0.00000000000000000000e+000	2.25023000028566457331e+002	1	1
1.26963999999999998636e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.96254000000000018104e-004	0.00000000000000000000e+000	-8.69639999999999986358e+001	0.00000000000000000000e+000	2.13898750781320187925e-004	0.00000000000000000000e+000	3.33563422650312037775e-004	0.00000000000000000000e+000	2.25291000028606504202e+002	1	1
1.27028999999999996362e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	1.78607248989346155702e-004	0.00000000000000000000e+000	3.53183924234183837902e-004	0.00000000000000000000e+000	2.25560000028577633202e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.70000000000000000000e+001	0.00000000000000000000e+000	2.24950536225633252081e-004	0.00000000000000000000e+000	3.24472583712091214737e-004	0.00000000000000000000e+000	2.25828000028617680073e+002	1	1
1.26977999999999994429e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.92813215348143382434e-004	0.00000000000000000000e+000	3.44540658436867913011e-004	0.00000000000000000000e+000	2.26096000028657726943e+002	1	1
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.70000000000000000000e+001	0.00000000000000000000e+000	2.25222307135077834178e-004	0.00000000000000000000e+000	3.24864590820164180450e-004	0.00000000000000000000e+000	2.26365000028628855944e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95347852167590031475e-004	0.00000000000000000000e+000	3.44207278224196414236e-004	0.00000000000000000000e+000	2.26631000028573907912e+002	1	1
1.26995000000000004547e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	1.78391987218783656900e-004	0.00000000000000000000e+000	3.52758258437890228308e-004	0.00000000000000000000e+000	2.26901000028592534363e+002	1	1
1.26977999999999994429e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69579999999999984084e+001	0.00000000000000000000e+000	2.11383388519167648946e-004	0.00000000000000000000e+000	3.34034658468480838683e-004	0.00000000000000000000e+000	2.27168000028585083783e+002	1	1
1.27055000000000006821e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	1.78607248989346155702e-004	0.00000000000000000000e+000	3.53183924234183837902e-004	0.00000000000000000000e+000	2.27444000028655864298e+002	1	1
1.26966999999999998749e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95347852167590031475e-004	0.00000000000000000000e+000	3.44207278224196414236e-004	0.00000000000000000000e+000	2.27712000028579495847e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95347852167590031475e-004	0.00000000000000000000e+000	3.44207278224196414236e-004	0.00000000000000000000e+000	2.27980000028619542718e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.92813215348143382434e-004	0.00000000000000000000e+000	3.44540658436867913011e-004	0.00000000000000000000e+000	2.28249000028590671718e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.69459999999999979536e+001	0.00000000000000000000e+000	2.06609199398791383052e-004	0.00000000000000000000e+000	3.35328835450801122139e-004	0.00000000000000000000e+000	2.28517000028630718589e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.76059535404885441441e-004	0.00000000000000000000e+000	3.53395304612293722612e-004	0.00000000000000000000e+000	2.28786000028601847589e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.70000000000000000000e+001	0.00000000000000000000e+000	2.24950536225633252081e-004	0.00000000000000000000e+000	3.24472583712091214737e-004	0.00000000000000000000e+000	2.29055000028572976589e+002	1	1
1.27024000000000000909e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.93046159993518807747e-004	0.00000000000000000000e+000	3.44956910514569552173e-004	0.00000000000000000000e+000	2.29321000028634443879e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.93046159993518807747e-004	0.00000000000000000000e+000	3.44956910514569552173e-004	0.00000000000000000000e+000	2.29588000028626993299e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09375387704004107875e-004	0.00000000000000000000e+000	3.35296938583993034150e-004	0.00000000000000000000e+000	2.29856000028667040169e+002	1	1
1.27040999999999996817e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	1.78607248989346155702e-004	0.00000000000000000000e+000	3.53183924234183837902e-004	0.00000000000000000000e+000	2.30123000028659589589e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.96254000000000018104e-004	0.00000000000000000000e+000	-8.69159999999999968168e+001	0.00000000000000000000e+000	1.97647489973320258363e-004	0.00000000000000000000e+000	3.43442429270534763889e-004	0.00000000000000000000e+000	2.30392000028630718589e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.76059535404885441441e-004	0.00000000000000000000e+000	3.53395304612293722612e-004	0.00000000000000000000e+000	2.30660000028554350138e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.68979999999999961346e+001	0.00000000000000000000e+000	1.90281627263692637228e-004	0.00000000000000000000e+000	3.44856044585100957739e-004	0.00000000000000000000e+000	2.30928000028594397008e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.91961999999999985336e-004	0.00000000000000000000e+000	-8.69279999999999972715e+001	0.00000000000000000000e+000	1.99569179057284678278e-004	0.00000000000000000000e+000	3.37351970817425963860e-004	0.00000000000000000000e+000	2.31196000028634443879e+002	1	1
1.26995000000000004547e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.92915999999999990093e-004	0.00000000000000000000e+000	-8.68859999999999956799e+001	0.00000000000000000000e+000	1.85679396948295097856e-004	0.00000000000000000000e+000	3.46274666420917187452e-004	0.00000000000000000000e+000	2.31465000028605572879e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93393000000000019577e-004	0.00000000000000000000e+000	-8.69399999999999977263e+001	0.00000000000000000000e+000	2.04346263397294018423e-004	0.00000000000000000000e+000	3.36155703632355108961e-004	0.00000000000000000000e+000	2.31734000028576701880e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.92813215348143382434e-004	0.00000000000000000000e+000	3.44540658436867913011e-004	0.00000000000000000000e+000	2.32001000028569251299e+002	1	1
1.27012000000000000455e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95112414217724490203e-004	0.00000000000000000000e+000	3.43792431298495986067e-004	0.00000000000000000000e+000	2.32270000028656795621e+002	1	1
1.26963999999999998636e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09122738931085273405e-004	0.00000000000000000000e+000	3.34892342986460567721e-004	0.00000000000000000000e+000	2.32537000028649345040e+002	1	1
1.27043999999999996930e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.96729999999999977632e-004	0.00000000000000000000e+000	-8.68679999999999949978e+001	0.00000000000000000000e+000	1.81158292021278661621e-004	0.00000000000000000000e+000	3.52953773364066939085e-004	0.00000000000000000000e+000	2.32807000028667971492e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94346000000000008589e-004	0.00000000000000000000e+000	-8.69459999999999979536e+001	0.00000000000000000000e+000	2.06859416065026174500e-004	0.00000000000000000000e+000	3.35734939649176794378e-004	0.00000000000000000000e+000	2.33075000028591603041e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.92813215348143382434e-004	0.00000000000000000000e+000	3.44540658436867913011e-004	0.00000000000000000000e+000	2.33346000028657726943e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09375387704004107875e-004	0.00000000000000000000e+000	3.35296938583993034150e-004	0.00000000000000000000e+000	2.33614000028581358492e+002	1	1
1.27015000000000000568e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.93046159993518807747e-004	0.00000000000000000000e+000	3.44956910514569552173e-004	0.00000000000000000000e+000	2.33881000028573907912e+002	1	1
1.27015000000000000568e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.69459999999999979536e+001	0.00000000000000000000e+000	2.06609199398791383052e-004	0.00000000000000000000e+000	3.35328835450801122139e-004	0.00000000000000000000e+000	2.34155000028666108847e+002	1	1
1.26966999999999998749e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09122738931085273405e-004	0.00000000000000000000e+000	3.34892342986460567721e-004	0.00000000000000000000e+000	2.34423000028589740396e+002	1	1
1.27012000000000000455e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95347852167590031475e-004	0.00000000000000000000e+000	3.44207278224196414236e-004	0.00000000000000000000e+000	2.34692000028560869396e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95112414217724490203e-004	0.00000000000000000000e+000	3.43792431298495986067e-004	0.00000000000000000000e+000	2.34960000028600916266e+002	1	1
1.26977999999999994429e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.68499999999999943157e+001	0.00000000000000000000e+000	1.73515730427416882452e-004	0.00000000000000000000e+000	3.53588857934239767476e-004	0.00000000000000000000e+000	2.35226000028662383556e+002	1	1
1.27015000000000000568e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94822999999999983863e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09122738931085273405e-004	0.00000000000000000000e+000	3.34892342986460567721e-004	0.00000000000000000000e+000	2.35493000028654932976e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.70000000000000000000e+001	0.00000000000000000000e+000	2.25222307135077834178e-004	0.00000000000000000000e+000	3.24864590820164180450e-004	0.00000000000000000000e+000	2.35761000028578564525e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	1.78391987218783656900e-004	0.00000000000000000000e+000	3.52758258437890228308e-004	0.00000000000000000000e+000	2.36025000028661452234e+002	1	1
1.27024000000000000909e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.96729999999999977632e-004	0.00000000000000000000e+000	-8.69699999999999988631e+001	0.00000000000000000000e+000	2.16155614472285926338e-004	0.00000000000000000000e+000	3.32673177806850641457e-004	0.00000000000000000000e+000	2.36292000028654001653e+002	1	1
1.27024000000000000909e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95347852167590031475e-004	0.00000000000000000000e+000	3.44207278224196414236e-004	0.00000000000000000000e+000	2.36561000028625130653e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95112414217724490203e-004	0.00000000000000000000e+000	3.43792431298495986067e-004	0.00000000000000000000e+000	2.36827000028570182621e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69519999999999981810e+001	0.00000000000000000000e+000	2.09375387704004107875e-004	0.00000000000000000000e+000	3.35296938583993034150e-004	0.00000000000000000000e+000	2.37095000028610229492e+002	1	1
1.27040999999999996817e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.76272239321293897572e-004	0.00000000000000000000e+000	3.53822254309500000818e-004	0.00000000000000000000e+000	2.37362000028602778912e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95776999999999988620e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.95347852167590031475e-004	0.00000000000000000000e+000	3.44207278224196414236e-004	0.00000000000000000000e+000	2.37631000028573907912e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.93046159993518807747e-004	0.00000000000000000000e+000	3.44956910514569552173e-004	0.00000000000000000000e+000	2.37897000028635375202e+002	1	1
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.95300000000000013346e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.76272239321293897572e-004	0.00000000000000000000e+000	3.53822254309500000818e-004	0.00000000000000000000e+000	2.38166000028606504202e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.96254000000000018104e-004	0.00000000000000000000e+000	-8.69639999999999986358e+001	0.00000000000000000000e+000	2.13898750781320187925e-004	0.00000000000000000000e+000	3.33563422650312037775e-004	0.00000000000000000000e+000	2.38432000028667971492e+002	1	1
1.27015000000000000568e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.96254000000000018104e-004	0.00000000000000000000e+000	-8.68679999999999949978e+001	0.00000000000000000000e+000	1.80940936774632026192e-004	0.00000000000000000000e+000	3.52530296449991115918e-004	0.00000000000000000000e+000	2.38702000028570182621e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.94346000000000008589e-004	0.00000000000000000000e+000	-8.70000000000000000000e+001	0.00000000000000000000e+000	2.24678765316188724195e-004	0.00000000000000000000e+000	3.24080576604018357444e-004	0.00000000000000000000e+000	2.38972000028588809073e+002	1	1
1.27040999999999996817e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.92915999999999990093e-004	0.00000000000000000000e+000	-8.68919999999999959073e+001	0.00000000000000000000e+000	1.87753690261836732626e-004	0.00000000000000000000e+000	3.45154363798376808727e-004	0.00000000000000000000e+000	2.39239000028581358492e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.68439999999999940883e+001	0.00000000000000000000e+000	1.71391086735209468173e-004	0.00000000000000000000e+000	3.54623581489900158853e-004	0.00000000000000000000e+000	2.39506000028573907912e+002	1	1
1.26966999999999998749e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93393000000000019577e-004	0.00000000000000000000e+000	-8.69399999999999977263e+001	0.00000000000000000000e+000	2.04346263397294018423e-004	0.00000000000000000000e+000	3.36155703632355108961e-004	0.00000000000000000000e+000	2.39773000028566457331e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.68979999999999961346e+001	0.00000000000000000000e+000	1.90281627263692637228e-004	0.00000000000000000000e+000	3.44856044585100957739e-004	0.00000000000000000000e+000	2.40042000028654001653e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.93868999999999979105e-004	0.00000000000000000000e+000	-8.69459999999999979536e+001	0.00000000000000000000e+000	2.06609199398791383052e-004	0.00000000000000000000e+000	3.35328835450801122139e-004	0.00000000000000000000e+000	2.40314000028651207685e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.92439000000000014819e-004	0.00000000000000000000e+000	-8.68379999999999938609e+001	0.00000000000000000000e+000	1.68645748380644546534e-004	0.00000000000000000000e+000	3.54354314597878647733e-004	0.00000000000000000000e+000	2.40585000028600916266e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.88624000000000011535e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.89785911665371246444e-004	0.00000000000000000000e+000	3.39131126718477293909e-004	0.00000000000000000000e+000	2.40853000028640963137e+002	1	1
1.27037999999999996703e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.60491000000000001539e-004	0.00000000000000000000e+000	-8.69279999999999972715e+001	0.00000000000000000000e+000	1.83545580764307811761e-004	0.00000000000000000000e+000	3.10265661752783970459e-004	0.00000000000000000000e+000	2.41123000028659589589e+002	1	1
1.27027000000000001023e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.28542999999999988259e-004	0.00000000000000000000e+000	-8.68020000000000067075e+001	0.00000000000000000000e+000	1.30418339075922894805e-004	0.00000000000000000000e+000	3.01548602519855141798e-004	0.00000000000000000000e+000	2.41390000028652139008e+002	1	1
1.26951999999999998181e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27112000000000008228e-004	0.00000000000000000000e+000	-8.69639999999999986358e+001	0.00000000000000000000e+000	1.76575752334561181592e-004	0.00000000000000000000e+000	2.75360244464381077097e-004	0.00000000000000000000e+000	2.41659000028623268008e+002	1	1
1.27012000000000000455e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27588999999999983502e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.46078539354979359145e-004	0.00000000000000000000e+000	2.93215983979243073696e-004	0.00000000000000000000e+000	2.41927000028663314879e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.26634999999999978745e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.59513363191204177952e-004	0.00000000000000000000e+000	2.85036682180436176832e-004	0.00000000000000000000e+000	2.42196000028634443879e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27588999999999983502e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.46078539354979359145e-004	0.00000000000000000000e+000	2.93215983979243073696e-004	0.00000000000000000000e+000	2.42464000028558075428e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27588999999999983502e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.46078539354979359145e-004	0.00000000000000000000e+000	2.93215983979243073696e-004	0.00000000000000000000e+000	2.42734000028576701880e+002	1	1
1.26963999999999998636e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27588999999999983502e-004	0.00000000000000000000e+000	-8.69159999999999968168e+001	0.00000000000000000000e+000	1.63398082020295079683e-004	0.00000000000000000000e+000	2.83928899045322478620e-004	0.00000000000000000000e+000	2.43003000028664246202e+002	1	1
1.27012000000000000455e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.28066000000000012986e-004	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	1.28419991243677503569e-004	0.00000000000000000000e+000	3.01886744003399053009e-004	0.00000000000000000000e+000	2.43270000028656795621e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27588999999999983502e-004	0.00000000000000000000e+000	-8.69159999999999968168e+001	0.00000000000000000000e+000	1.63398082020295079683e-004	0.00000000000000000000e+000	2.83928899045322478620e-004	0.00000000000000000000e+000	2.43537000028649345040e+002	1	1
1.27034999999999996589e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27588999999999983502e-004	0.00000000000000000000e+000	-8.68559999999999945430e+001	0.00000000000000000000e+000	1.46078539354979359145e-004	0.00000000000000000000e+000	2.93215983979243073696e-004	0.00000000000000000000e+000	2.43805000028572976589e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.26634999999999978745e-004	0.00000000000000000000e+000	-8.67840000000000060254e+001	0.00000000000000000000e+000	1.24243874128194479577e-004	0.00000000000000000000e+000	3.02082576403567791817e-004	0.00000000000000000000e+000	2.44072000028565526009e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.26634999999999978745e-004	0.00000000000000000000e+000	-8.69639999999999986358e+001	0.00000000000000000000e+000	1.76318266721488009930e-004	0.00000000000000000000e+000	2.74958709709894808231e-004	0.00000000000000000000e+000	2.44339000028558075428e+002	1	1
1.27024000000000000909e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.28542999999999988259e-004	0.00000000000000000000e+000	-8.68020000000000067075e+001	0.00000000000000000000e+000	1.30418339075922894805e-004	0.00000000000000000000e+000	3.01548602519855141798e-004	0.00000000000000000000e+000	2.44608000028645619750e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.26634999999999978745e-004	0.00000000000000000000e+000	-8.69039999999999963620e+001	0.00000000000000000000e+000	1.59513363191204177952e-004	0.00000000000000000000e+000	2.85036682180436176832e-004	0.00000000000000000000e+000	2.44878000028664246202e+002	1	1
1.26995000000000004547e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	3.27588999999999983502e-004	0.00000000000000000000e+000	-8.69099999999999965894e+001	0.00000000000000000000e+000	1.61691577690792169519e-004	0.00000000000000000000e+000	2.84904170950273192154e-004	0.00000000000000000000e+000	2.45146000028587877750e+002	1	1
